ID,Name,Author,Category,Language
Sh-43,Faktdorlik. Factfulness,Hans Rosling,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-43.1,Faktdorlik. Factfulness,Hans Rosling,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-44,Notiqlik san'ati,Ilhom Qahhorov,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-44.1,Notiqlik san'ati,Ilhom Qahhorov,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-44.2,Notiqlik san'ati,Ilhom Qahhorov,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-45,Ichindagi ichindadur,Jaloliddin Rumiy,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-46,Ichindagi ichindadur,Jaloliddin Rumiy,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-47,Nolimang,Jen Sinsero,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-48,Atom odatlar,Jeyms Klir,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-49,Atom odatlar,Jeyms Klir,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-49.1,Atom odatlar,Jeyms Klir,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-50,SOS Savol ortidagi savol,Jon G. Miller,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-51,SOS! Savol ortidagi savol,Jon G. Miller,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-52,SOS! Savol ortidagi savol,Jon G. Miller,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-53,J.Kexo Eng sara asarlari,Jon Kexo,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-54,Diqqat,Kel Nyuport,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-55,Diqqat,Kel Nyuport,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-55.1,Diqqat,Kel Nyuport,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-56,Baxt gormonlari,Loretta Graziano Broyning,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-57,Baxt gormonlari,Loretta Graziano Broyning,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-58,"Yoz, qisqartir: Kuchli matn yozish siri","Maksim Ilyaxov, Lyudmila Sarыcheva","shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-59,"Yoz, qisqartir: Kuchli matn yozish siri","Maksim Ilyaxov, Lyudmila Sarыcheva","shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-60,Zukkolar va landavurlar,Malkolm Gladuell,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-61,Zukkolar va landavurlar,Malkolm Gladuell,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-61.1,Zukkolar va landavurlar,Malkolm Gladuell,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-62,XXI asrda muvozanat,Mark H.Lou,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-63,XXI asrda muvozanat,Mark H.Lou,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-64,Beparvolikning nozik san’ati,Mark Menson,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-65,Beparvolikning nozik san’ati,Mark Menson,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-66,Rejali ayol. Baxtli hayot qoidalari,Mey Mask,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-67,Rejali ayol. Baxtli hayot qoidalari,Mey Mask,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-68,Baxtli bo‘lish sirlari,Mrinal Kumar Gupta,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-69,Baxtli bo‘lish sirlari,Mrinal Kumar Gupta,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-70,Meditatsiya darslari,Muhayyo Rixsibekova,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-71,Meditatsiya darslari,Muhayyo Rixsibekova,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-72,O'yla va boy bo'l,Napoleon Xill,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-73,Tasodifga aldanganlar,Nassim Nikolas Taleb,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-74,Masnaviy terapiya,Nevzat Tarxan,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-75,Masnaviy terapiya,Nevzat Tarxan,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-76,Tuygular psixologiyasi,Nevzat Tarxan,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-77,Tuygular psixologiyasi,Nevzat Tarxan,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-78,Qalb moʻjizalari,Ozod Moʻmin Xo‘ja,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-79,Qalb moʻjizalari,Ozod Moʻmin Xo‘ja,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-80,Hayot sinovlarida matonatli bo‘l,Ravshan Abdullao‘g‘li,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-81,Hayot sinovlarida matonatli bo‘l,Ravshan Abdullao‘g‘li,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-82,Siz qo'rquvdan kuchliroqsiz,Redjin Galanti,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-83,Siz qo'rquvdan kuchliroqsiz,Redjin Galanti,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-84,Mahorat,Robert Grin,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-85,Mahorat,Robert Grin,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-86,Xokimiyatning 48 qoidasi,Robert Grin,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-87,Xokimiyatning 48 qoidasi,Robert Grin,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-88,Biz g'alaba qozonamiz,Shuhrat Sattarov,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-89,Ruhiyat parhezi,Solih Uyan,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-90,Ruhiyat parhezi,Solih Uyan,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-91,Muvaffaqiyatli insonlarning 7 ko‘nikmasi,Stiven R. Kovi,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-92,Muvaffaqiyatli insonlarning 7 ko‘nikmasi,Stiven R. Kovi,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-93,Atrof to‘la ahmoqlar,Tomas Erikson,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-94,Atrof to‘la ahmoqlar,Tomas Erikson,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-95,Davlat / Aflotun,Urfon Otajon,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-96,Davlat / Aflotun,Urfon Otajon,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-97,Gap qaxvada emas,Xovar Bexar,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-98,Gap qaxvada emas,Xovar Bexar,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-99,Yuqumlilik,Yona Berger,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-100,Yuqumlilik,Yona Berger,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-101,Qo'rquv psixologiyasi,"Yu. Burkovik, O. Tan","shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-102,Qo'rquv psixologiyasi,"Yu. Burkovik, O. Tan","shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-103,Hali hammasi tugamadi,Zeus Kabadayi,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-104,Hali hammasi tugamadi,Zeus Kabadayi,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-105,Baxt ortidan quvib,"Kris Gardner,Kvinsi Trup","shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-106,Umidning beshinchi mavsumi,Songul Unsal,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-107,Iroda kuchi,Kelli Makgonigal,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-108,Iroda kuchi,Kelli Makgonigal,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-109,"Jo Vitale eng sara asarlari: 1) Pul topishning buyuk siri, 2) Kalit, 3) Jalb qilish siri",Jo Vitale,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-110,Hammasi rasvo,Mark Menson,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-111,Liderlikning 21 muqarrar qonuni,Jon Maksvell,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-112,Men,Fotih Duman,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-113,Sir,Fotih Duman,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-114,Yashamoq sokinlik istar,O'zgur Bajaksiz,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-115,Pozitiv psixologiya,Halil Ertug'rul Ko'ro'g'lu,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-116,Oddiylik yo'li. Essentsializm,Greg Makkeon,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-117,Qirq birinchi kun,Mohira,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-118,Finlandiya ta'lim mo'jizasi,Timoti Uoker,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-119,Robin Sharma Eng sara asarlari,Robin Sharma,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-120,Siyosiy madaniyat mas'uliyati,Azamat Haydarov,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-121,Bu kitob siz uchun emas..balki bo'lajak liderlar uchun,Hasan Mamasaidov,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-122,Psixoanaliz haqida beshta ma'ruza,Zigmund Freyd,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-123,Qanday qilib do'st orttirish va odamlarga ta'sir etish mumkin?,Deyl Karnegi,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-124,Tashkiliy tuzilma. Kichik va o'rta biznesni boshqarish standarti,Aleksandr Visotskiy,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-125,"Siz nimani o'ylasangiz, men o'shani ko'raman",Jo Navarro,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-126,Bormisan?,Do'g'an Jujeo'g'lu,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-127,Orzudagi professsor,Alisher Umirdinov,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-128,Nizya,Jen Sinsero,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-129,Qanday qilib…mumkin? 3 ta bo'lim.,Deyl Karnegi,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-130,HR menejer korporotiv munosabatlar yaratuvchisi,Abdukarimov Muhammadjon,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
Sh-131,Savdo san'ati,Grant Kardon,"shaxsiy rivojlanish,psixologiya va falsafa",o'zbek
